Table Names;Generations;Distance_abs_avg_mean;Distance_abs_avg_median;Distance_abs_avg_std;Distance_abs_avg_iqr;Distance_abs_best_mean;Distance_abs_best_median;Distance_abs_best_std;Distance_abs_best_iqr;Distance_rel_avg_mean;Distance_rel_avg_median;Distance_rel_avg_std;Distance_rel_avg_iqr;Distance_rel_best_mean;Distance_rel_best_median;Distance_rel_best_std;Distance_rel_best_iqr;Plausibility_avg_mean;Plausibility_avg_median;Plausibility_avg_std;Plausibility_avg_iqr;Plausibility_best_mean;Plausibility_best_median;Plausibility_best_std;Plausibility_best_iqr;Correlation_avg_abs;Correlation_best_absolute;Frequency;Frequency_average;gen_count;Intersections;Intersections_average
final_results_TUMOR.xlsx/TUMOR_0#9_EVA;69;0,730338321;0,733075886;0,018445070;0,028546482;0,482015810;0,478260870;0,033219483;0,021739130;0,652904723;0,655090052;0,029219249;0,041097253;0,411377511;0,436507937;0,095152646;0,066933067;-8.3049999999999873;-7.43333333333333;4.0518784700188624;4.9208333333332845;-101.09999999999999;-81.5;44.943050383544026;61;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_EVA;70;0,730220677;0,734661031;0,019327924;0,031757688;0,479644269;0,478260870;0,034344796;0,039525692;0,652746713;0,655834099;0,030016266;0,042494365;0,408436335;0,436507937;0,092527290;0,066933067;-8.2449999999999957;-7.43333333333333;4.0446813880532195;4.7416666666666636;-101.09999999999999;-81.5;44.943050383544026;61;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_EVA;71;0,730946766;0,734010065;0,019334000;0,033117220;0,479644269;0,478260870;0,034344796;0,039525692;0,653715864;0,655804609;0,029278491;0,044562600;0,408436335;0,436507937;0,092527290;0,066933067;-8.1699999999999893;-6.649999999999995;4.1310612034520311;5.0416666666666643;-101.09999999999999;-81.5;44.943050383544026;61;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_EVA;72;0,730800600;0,733193222;0,019803012;0,033474755;0,479644269;0,478260870;0,034344796;0,039525692;0,653544803;0,657057210;0,029765651;0,044587759;0,408436335;0,436507937;0,092527290;0,066933067;-8.2533333333333267;-6.3749999999999947;4.3183558828406143;5.0791666666666639;-101.09999999999999;-81.5;44.943050383544026;61;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_EVA;73;0,731470847;0,734191541;0,019581032;0,030995147;0,482015810;0,478260870;0,033219483;0,021739130;0,654070268;0,658667481;0,029457993;0,046123583;0,408436335;0,436507937;0,092527290;0,066933067;-8.5649999999999942;-6.399999999999995;4.0756916401610894;4.9916666666666636;-104;-81.5;45.650848842053307;68.25;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_EVA;74;0,731949580;0,735926389;0,020170546;0,032108325;0,486182477;0,478260870;0,037995598;0,038043478;0,654401586;0,658928646;0,029894803;0,046183107;0,408436335;0,436507937;0,092527290;0,066933067;-8.6099999999999959;-6.36666666666666;4.0141585837884488;4.7375000000000016;-104;-81.5;45.650848842053307;68.25;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_EVA;75;0,732046004;0,735589619;0,020264435;0,032293409;0,486182477;0,478260870;0,037995598;0,038043478;0,654582520;0,659130322;0,029955828;0,045782466;0,408436335;0,436507937;0,092527290;0,066933067;-8.4183333333333223;-6.36666666666666;3.5464157701565093;4.9374999999999512;-104;-81.5;45.650848842053307;68.25;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_EVA;76;0,732325277;0,736650052;0,020219942;0,032887380;0,486182477;0,478260870;0,037995598;0,038043478;0,654690090;0,660218136;0,029982258;0,046120669;0,408436335;0,436507937;0,092527290;0,066933067;-8.3683333333333234;-6.3749999999999947;3.6329293863115311;4.8999999999999542;-104;-81.5;45.650848842053307;68.25;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_EVA;77;0,732641783;0,735960611;0,020141098;0,032800679;0,490987969;0,489130435;0,039874793;0,043478261;0,654779380;0,659000598;0,029575334;0,045288553;0,408436335;0,436507937;0,092527290;0,066933067;-8.4816666666666567;-6.74166666666666;3.538225561415886;4.5583333333332865;-104.90000000000001;-83;44.9899988886419;66.75;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_EVA;78;0,733040467;0,736059425;0,020835419;0,034685291;0,497914376;0,510869565;0,038843616;0,045031056;0,654809022;0,658537635;0,029921227;0,045857287;0,408436335;0,436507937;0,092527290;0,066933067;-8.158333333333319;-6.4666666666666597;3.6141034610481801;4.7874999999999535;-103.7;-83;44.131243656469358;57.75;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_EVA;79;0,733013286;0,736059425;0,021014147;0,034302207;0,495542834;0,510869565;0,040849044;0,045031056;0,654756237;0,657259274;0,030015815;0,046067051;0,408436335;0,436507937;0,092527290;0,066933067;-8.2583333333333222;-6.5333333333333297;3.8030709650796783;4.8499999999999526;-103.7;-83;44.131243656469358;57.75;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_EVA;80;0,733392983;0,737507540;0,021285787;0,034852457;0,495542834;0,510869565;0,040849044;0,045031056;0,655019905;0,657337123;0,030301908;0,047474271;0,408436335;0,436507937;0,092527290;0,066933067;-8.3699999999999868;-6.5333333333333297;3.9895372422634812;4.9083333333332861;-103.7;-83;44.131243656469358;57.75;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_EVA;81;0,733403391;0,738243532;0,021621328;0,036954594;0,483820346;0,489130435;0,047341071;0,061264822;0,655007525;0,658171192;0,030514401;0,048016313;0,408436335;0,436507937;0,092527290;0,066933067;-8.16166666666666;-6.4916666666666654;3.674478631027339;5.1499999999999764;-103.7;-83;44.131243656469358;57.75;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_EVA;82;0,733525129;0,739246618;0,021664941;0,038386108;0,483820346;0,489130435;0,047341071;0,061264822;0,655178953;0,658171192;0,030389611;0,048789457;0,411377511;0,436507937;0,095152646;0,066933067;-8.2349999999999905;-6.4916666666666654;3.8023827000357029;5.1499999999999764;-103.7;-83;44.131243656469358;57.75;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_EVA;83;0,733234978;0,739246618;0,022034379;0,039853911;0,483820346;0,489130435;0,047341071;0,061264822;0,654816191;0,658171192;0,030643647;0,049460251;0,408436335;0,436507937;0,092527290;0,066933067;-8.2549999999999919;-6.5749999999999993;3.7915765150047718;5.1333333333333062;-103.7;-83;44.131243656469358;57.75;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_EVA;84;0,733606287;0,741059053;0,022259377;0,039781883;0,492911255;0,5;0,039470719;0,043478261;0,654662023;0,658376320;0,031030202;0,051053773;0,409645910;0,436507937;0,095922294;0,079920080;-8.2916666666666607;-6.7750000000000004;3.7268317229730057;5.4666666666666153;-105.3;-89.5;43.297549327621056;57;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_EVA;85;0,733414422;0,741407483;0,022558050;0,039781883;0,492911255;0,5;0,039470719;0,043478261;0,654310705;0,658611614;0,031574117;0,050439836;0,409645910;0,436507937;0,095922294;0,079920080;-8.4449999999999932;-6.9833333333333307;3.6848794308298625;5.7208333333332808;-105.3;-89.5;43.297549327621056;57;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_EVA;86;0,732906873;0,741256927;0,023220300;0,040324363;0,492911255;0,5;0,039470719;0,043478261;0,653825292;0,658562808;0,032066295;0,051461016;0,409645910;0,436507937;0,095922294;0,079920080;-8.4783333333333211;-6.80833333333333;3.7922927850973149;5.9166666666666163;-105.3;-89.5;43.297549327621056;57;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_EVA;87;0,732921647;0,739782707;0,023001913;0,040395227;0,492911255;0,5;0,039470719;0,043478261;0,653952819;0,657066743;0,032084036;0,051176261;0,409645910;0,436507937;0,095922294;0,079920080;-8.4299999999999855;-6.841666666666665;3.6134078166438077;6.0083333333332813;-105.3;-89.5;43.297549327621056;57;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_EVA;88;0,733594438;0,739829205;0,022626507;0,039949359;0,494904009;0,5;0,041536827;0,045031056;0,654745009;0,656893540;0,031578118;0,050910826;0,411819823;0,436507937;0,098411578;0,079920080;-8.5349999999999842;-7.2333333333333298;3.548903934428536;5.9958333333332865;-105.3;-89.5;43.297549327621056;57;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_EVA;89;0,734066659;0,740116041;0,022708485;0,040684936;0,494904009;0,5;0,041536827;0,045031056;0,655252912;0,657261187;0,031545334;0,052350154;0,411819823;0,436507937;0,098411578;0,079920080;-8.621666666666659;-7.18333333333333;3.6677443702406554;6.7083333333333321;-105.3;-89.5;43.297549327621056;57;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_EVA;90;0,734090117;0,740116041;0,022735660;0,041027450;0,494904009;0,5;0,041536827;0,045031056;0,655239145;0,657261187;0,031751999;0,051940959;0,411819823;0,436507937;0,098411578;0,079920080;-8.5799999999999894;-7.1666666666666607;3.7120408017127433;6.7083333333333321;-105.3;-89.5;43.297549327621056;57;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_EVA;91;0,734029299;0,740116041;0,022656608;0,040483972;0,494904009;0,5;0,041536827;0,045031056;0,654871812;0,657261187;0,031971976;0,051540318;0,411819823;0,436507937;0,098411578;0,079920080;-8.5666666666666575;-7.1666666666666607;3.7018764010821346;6.6333333333333329;-105.3;-89.5;43.297549327621056;57;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_EVA;92;0,734524018;0,741215872;0,023302265;0,040763245;0,501442217;0,510869565;0,042043957;0,058941511;0,655352962;0,658786217;0,032613626;0,051286233;0,411819823;0,436507937;0,098411578;0,079920080;-8.4883333333333244;-7.1749999999999954;3.738687050850535;6.375;-105.3;-89.5;43.297549327621056;57;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_EVA;93;0,734638603;0,740543138;0,022839747;0,040350216;0,495101637;0,489130435;0,040036911;0,045031056;0,655391802;0,657608409;0,032174969;0,050978540;0,411819823;0,436507937;0,098411578;0,079920080;-8.4016666666666513;-7.1666666666666643;3.6356215186898044;5.7499999999999485;-105.3;-89.5;43.297549327621056;57;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_EVA;94;0,734393632;0,740543138;0,022995067;0,041537995;0,497275551;0,5;0,039608797;0,045031056;0,655014984;0,657608409;0,032336118;0,053543202;0,416365277;0,436507937;0,101602275;0,110514486;-8.2449999999999886;-6.8833333333333293;3.7645032298964911;5.8374999999999817;-105.3;-89.5;43.297549327621056;57;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_EVA;95;0,734780142;0,740695210;0,022597626;0,038760587;0,508998039;0,510869565;0,025412920;0,041993571;0,655395686;0,657533012;0,031889456;0,048869479;0,416365277;0,436507937;0,101602275;0,110514486;-8.2316666666666549;-6.8833333333333293;3.7512915471347745;5.8166666666666487;-105.3;-89.5;43.297549327621056;57;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_EVA;96;0,734532742;0,740695210;0,022842045;0,038184221;0,508998039;0,510869565;0,025412920;0,041993571;0,655146374;0,657533012;0,032302365;0,047970787;0,416365277;0,436507937;0,101602275;0,110514486;-8.0849999999999902;-6.899999999999995;4.0553382742403201;5.8166666666666487;-95.700000000000003;-83;48.30470416475444;54.25;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_EVA;97;0,734718252;0,740753852;0,022964779;0,038147919;0,508998039;0,510869565;0,025412920;0,041993571;0,655251644;0,657746688;0,032601760;0,048633368;0,416365277;0,436507937;0,101602275;0,110514486;-8.1183333333333181;-6.899999999999995;4.1778180405861072;5.7166666666666472;-95.700000000000003;-83;48.30470416475444;54.25;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_EVA;98;0,734530542;0,741239963;0,023179298;0,037604441;0,510783753;0,510869565;0,027138165;0,054133295;0,655069476;0,658259973;0,032948061;0,047101506;0,421920833;0,445054945;0,104777482;0,120129870;-8.1633333333333145;-6.8333333333333304;4.1018875510527169;5.7166666666666472;-98;-83;45.879068090894009;54.25;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_EVA;99;0,734973716;0,741239963;0,022505112;0,036255082;0,510783753;0,510869565;0,027138165;0,054133295;0,655474446;0,658259973;0,032390154;0,046967959;0,421920833;0,445054945;0,104777482;0,120129870;-8.1133333333333102;-6.8333333333333304;4.0297872382031512;5.1666666666666208;-98;-83;45.879068090894009;54.25;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_EVA;100;0,734786474;0,741239963;0,022672030;0,036270179;0,510783753;0,510869565;0,027138165;0,054133295;0,654924446;0,658259973;0,032930709;0,045926292;0,421920833;0,445054945;0,104777482;0,120129870;-8.1183333333333181;-6.8583333333333307;4.0391253942675629;5.1541666666666694;-98;-83;45.879068090894009;54.25;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;1;0,909624183;0,902964110;0,026424136;0,050500946;0,887014104;0,882352941;0,048079723;0,044117647;0,458769841;0,458333333;0,209989799;0,292361111;0,25;0;0,326315003;0,625000000;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;2;0,905206382;0,898839009;0,030411937;0,054466231;0,871077476;0,882352941;0,063283756;0,099071207;0,471649030;0,555555556;0,242428744;0,333333333;0,333333333;0,333333333;0,333333333;0,666666667;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;3;0,913905133;0,917956656;0,027867242;0,055555556;0,929920116;0,941176471;0,025213806;0,003267974;0,435185185;0,666666667;0,327495170;0,666666667;0,518518519;0,666666667;0,293972368;0;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;4;0,897756421;0,898052832;0,018894939;0,015332961;0,858584451;0,866176471;0,029561049;0,040247678;0,416611111;0,417658730;0,082180589;0,073888889;0;0;0;0;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;5;0,902225048;0,899334734;0,026246792;0,018808050;0,882288442;0,882352941;0,036926251;0,036925955;0,441865079;0,458333333;0,171435537;0,166170635;0,233333333;0;0,306312194;0,5;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;6;0,909388488;0,910846233;0,014440366;0,005954019;0,882731338;0,882352941;0,027763536;0,006535948;0,477380952;0,472222222;0,123270914;0,214087302;0,223809524;0;0,292511733;0,5;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;7;0,922998366;0,941176471;0,023711291;0,029616013;0,927650690;0,941176471;0,027847109;0;0,557407407;0,666666667;0,155704294;0,216666667;0,533333333;0,666666667;0,305505046;0;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;8;0,898014235;0,882352941;0,029867129;0,032679739;0,901434277;0,941176471;0,055330051;0,069444444;0,391080877;0,333333333;0,166504570;0,134013605;0,433862434;0,666666667;0,326845401;0,666666667;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;9;0,898118549;0,894736842;0,020315012;0,029239766;0,866838665;0,882352941;0,033391778;0,046783626;0,440343915;0,5;0,178313747;0,226190476;0,285714286;0,5;0,271991897;0,5;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;10;0,893559129;0,897015824;0,029382116;0,022875817;0,885324695;0,875;0,046408699;0,099071207;0,331111111;0,333333333;0,232739986;0,277777778;0,266666667;0;0,326598632;0,666666667;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;11;0,908036021;0,902925205;0,020836679;0,027233115;0,880718954;0,885620915;0,047563710;0,006535948;0,437579365;0,493055556;0,218394059;0,294246032;0,273333333;0,2;0,298473482;0,5;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;12;0,900963114;0,899443871;0,024681280;0,023901144;0,860214384;0,878676471;0,052174347;0,043175955;0,490812410;0,5;0,124427672;0,223474026;0,271212121;0,25;0,289905149;0,5;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;13;0,905148124;0,904024768;0,027461623;0,031632083;0,876318369;0,882352941;0,047440714;0,031004902;0,439365079;0,484126984;0,209310992;0,223015873;0,206666667;0;0,285363100;0,383333333;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;14;0,901579930;0,902747064;0,021822583;0,016189370;0,866141115;0,875;0,040202612;0,046783626;0,504308390;0,5;0,099374380;0,115079365;0,237566138;0;0,290050864;0,5;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;15;0,896629623;0,890608875;0,024873213;0,041394336;0,866858732;0,882352941;0,035546362;0,013888889;0,364814815;0,388888889;0,267154502;0,411111111;0,266666667;0,4;0,254950976;0,5;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;16;0,900754680;0,900115382;0,012073196;0,012035335;0,854657723;0,85;0,033836540;0,040247678;0,437427850;0,451388889;0,113910110;0,125946970;0,05;0;0,158113883;0;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;17;0,899154268;0,889863548;0,020507728;0,017801858;0,864297386;0,878676471;0,045371466;0,055555556;0,395972222;0,45;0,229385371;0,136111111;0,146666667;0;0,247056749;0,3;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;18;0,904292656;0,903540305;0,021571854;0,013535933;0,864744582;0,882352941;0,057136062;0,036925955;0,439563492;0,423611111;0,151642124;0,255952381;0,166666667;0;0,272165527;0,375;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;19;0,909536198;0,911592707;0,029841164;0,045002211;0,878448572;0,882352941;0,054223446;0,085999312;0,499206349;0,538888889;0,172152515;0,306349206;0,323333333;0,366666667;0,299814758;0,625000000;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;20;0,913258123;0,906504415;0,017932377;0,019961874;0,873287999;0,882352941;0,051532368;0,032023994;0,472887446;0,463888889;0,152479532;0,172568543;0,183333333;0;0,298659557;0,375;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;21;0,895595436;0,900326797;0,014447826;0,021794683;0,880542178;0,882352941;0,046414063;0,013888889;0,265696649;0,291666667;0,175031279;0,144444444;0,148148148;0;0,293972368;0;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;22;0,909989823;0,911764706;0,016817437;0,020070448;0,882867217;0,882352941;0,026499960;0,004901961;0,403968254;0,394841270;0,252938277;0,3125;0,25;0;0,326315003;0,625000000;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;23;0,896005789;0,899167650;0,022483759;0,024476599;0,863703499;0,878676471;0,026266400;0,038273994;0,363613001;0,366666667;0,115183001;0,153174603;0;0;0;0;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;24;0,915368364;0,914975347;0,030255178;0,039781132;0,895646715;0,888888889;0,044715569;0,083088235;0,556626984;0,596031746;0,142952160;0,180059524;0,423809524;0,535714286;0,299659671;0,541666667;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;25;0,907630255;0,905718954;0,031996644;0,052287582;0,908315178;0,888888889;0,031559586;0,058823529;0,499382716;0,5;0,153217661;0,266666667;0,418518519;0,6;0,318464681;0,666666667;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;26;0,910065417;0,905411507;0,028058331;0,049410403;0,872767458;0,875;0,058054433;0,096233230;0,520833333;0,590277778;0,210449133;0,169444444;0,396666667;0,45;0,293320707;0,566666667;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;27;0,898889295;0,900224673;0,022935323;0,013699213;0,874875301;0,882352941;0,017701548;0,005514706;0,372671958;0,366666667;0,133155860;0,229166667;0,09;0;0,191195072;0;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;28;0,908690517;0,903422773;0,026165805;0,058823529;0,903589038;0,941176471;0,053056463;0,052287582;0,516402116;0,6;0,222986215;0,152380952;0,481481481;0,666666667;0,281913655;0,166666667;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;29;0,915722767;0,920120972;0,022499982;0,031319516;0,884208806;0,885620915;0,044067741;0,006535948;0,5;0,472222222;0,171193663;0,225000000;0,246666667;0;0,329309041;0,5;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;30;0,897679483;0,899502279;0,016331411;0,019988441;0,850963192;0,862229102;0,041415869;0,046826625;0,438163265;0,478571429;0,199002528;0,203784014;0,156666667;0;0,260128174;0,3;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;31;0,894853815;0,896731766;0,017974901;0,022632726;0,843255130;0,846052632;0,040012292;0,064648587;0,483216450;0,498106061;0,128290473;0,175694444;0,173333333;0;0,228683835;0,383333333;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;32;0,896049106;0,905583075;0,044685897;0,033435458;0,871026832;0,878676471;0,052764249;0,036925955;0,429206349;0,438888889;0,209433202;0,277380952;0,257142857;0,166666667;0,293715137;0,511904762;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;33;0,898014307;0,901248219;0,022400898;0,019505361;0,860239570;0,853571429;0,040168653;0,040247678;0,431746032;0,452380952;0,218376589;0,325396825;0,240476190;0;0,313958865;0,553571429;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;34;0,903570118;0,904575163;0,014189824;0,019091847;0,872669419;0,875;0,017008969;0,007352941;0,377896825;0,350000000;0,138123622;0,128968254;0,09;0;0,191195072;0;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;35;0,904335321;0,894736842;0,024213825;0,032679739;0,906929633;0,894736842;0,040242941;0,062091503;0,418650794;0,583333333;0,285714286;0,5;0,462962963;0,5;0,273579383;0,166666667;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;36;0,903259202;0,897561920;0,021583994;0,024133987;0,870800654;0,882352941;0,038746134;0,026102941;0,405063492;0,417261905;0,183027432;0,169444444;0,106666667;0;0,233492010;0;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;37;0,907527735;0,911764706;0,016148055;0,016101759;0,878749570;0,882352941;0,014119505;0,005514706;0,367261905;0,333333333;0,173291656;0,136904762;0,066666667;0;0,210818511;0;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;38;0,922267133;0,928921569;0,021573315;0,029411765;0,894545733;0,888888889;0,054786992;0,058823529;0,536111111;0,658333333;0,161158997;0,333333333;0,366666667;0,5;0,355902608;0,666666667;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;39;0,913077178;0,915032680;0,014685134;0,016687552;0,880172859;0,882352941;0,036850234;0,006535948;0,472976190;0,452380952;0,122622465;0,115972222;0,166666667;0;0,272165527;0,375;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;40;0,910035690;0,908665147;0,016682066;0,018793000;0,881996044;0,882352941;0,027871828;0,012050654;0,421468254;0,455555556;0,225353385;0,282738095;0,256666667;0,2;0,278022115;0,5;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;41;0,914899650;0,912479575;0,023709338;0,048998108;0,927593954;0,941176471;0,028459187;0,016339869;0,561011905;0,601190476;0,125736814;0,160714286;0,5625;0,666666667;0,234647659;0,041666667;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;42;0,906842914;0,909858388;0,018886131;0,025793728;0,851917785;0,882352941;0,071638249;0,007352941;0,390277778;0,375;0,128708700;0,152777778;0,05;0;0,158113883;0;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;43;0,909520554;0,908381170;0,016979397;0,015388771;0,880403337;0,878676471;0,027348711;0,012254902;0,431537698;0,409474206;0,153482838;0,148809524;0,166666667;0;0,272165527;0,375;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;44;0,907070433;0,911560458;0,032135701;0,038415176;0,872487960;0,882352941;0,050632071;0,036925955;0,408333333;0,408333333;0,180405921;0,216666667;0,133333333;0;0,281091348;0;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;45;0,913465581;0,913398693;0,025279219;0,052287582;0,922657952;0,941176471;0,028676354;0,052287582;0,499338624;0,5;0,171446253;0,333333333;0,5;0,666666667;0,288675135;0,166666667;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;46;0,895171712;0,907413141;0,041491224;0,010719098;0,855972652;0,858552632;0,046488783;0,046826625;0,467579365;0,5;0,125938437;0,108035714;0,19;0;0,259177236;0,383333333;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;47;0,886806856;0,892087244;0,040440347;0,024900103;0,858353605;0,866071429;0,045805148;0,040247678;0,439935065;0,482142857;0,209570207;0,132936508;0,266666667;0,166666667;0,296064724;0,5;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;48;0,906696050;0,904139434;0,031471241;0,040508901;0,889471964;0,885620915;0,041397682;0,070016340;0,487103175;0,577380952;0,214473940;0,25;0,357142857;0,5;0,313466947;0,642857143;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;49;0,916254361;0,917483660;0,023675298;0,043696865;0,891365669;0,882352941;0,045015559;0,045751634;0,446547619;0,451388889;0,213112771;0,282936508;0,2;0;0,322030594;0,500000000;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;50;0,919253813;0,917956656;0,023328408;0,046439628;0,929920116;0,944444444;0,039927871;0,003267974;0,581481481;0,666666667;0,127868325;0,083333333;0,592592593;0,666666667;0,222222222;0;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;51;0,909445571;0,901516455;0,025498837;0,040183486;0,877536980;0,885620915;0,059082355;0,075937393;0,474801587;0,461309524;0,164271789;0,293650794;0,266666667;0,166666667;0,306312194;0,583333333;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;52;0,913294976;0,907588364;0,024911061;0,048302988;0,887205882;0,882352941;0,042803947;0,071854575;0,464206349;0,512698413;0,219961558;0,280555556;0,2;0;0,322030594;0,500000000;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;53;0,909783507;0,909074565;0,023311408;0,034454652;0,877569659;0,882352941;0,044702426;0,024264706;0,503452381;0,509920635;0,144213390;0,201289683;0,233333333;0;0,306312194;0,5;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;54;0,892999001;0,897890150;0,029470644;0,049552804;0,854394565;0,875;0,041067875;0,040247678;0,455634921;0,516666667;0,200014154;0,135912698;0,280952381;0,333333333;0,255155953;0,5;;;;;;;;;;;;;;;
final_results_TUMOR.xlsx/TUMOR_0#9_RAN;55;0,887452700;0,888888889;0,024155246;0,006535948;0,914266330;0,941176471;0,034315393;0,052287582;0,548677249;0,535714286;0,076014595;0,083333333;0,637566138;0,666666667;0,060442644;0;;;;;;;;;;;;;;;
